# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 52.912, -1.186 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": "true", "header": "true", "lat": "52.91175422901093", "lon": "-1.1857268059210286", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "3.5", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "true"}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-04-14 09:00,2019-04-14 10:00,1.830,0.482,0.151,7.142
2019-04-14 10:00,2019-04-14 11:00,2.036,0.535,0.180,7.886
2019-04-14 11:00,2019-04-14 12:00,2.146,0.561,0.201,8.388
2019-04-14 12:00,2019-04-14 13:00,1.725,0.331,0.266,8.371
2019-04-14 13:00,2019-04-14 14:00,0.900,0.064,0.244,7.720
2019-04-14 14:00,2019-04-14 15:00,0.642,0.031,0.193,7.297
2019-04-14 15:00,2019-04-14 16:00,0.749,0.063,0.195,7.304
2019-04-14 16:00,2019-04-14 17:00,0.635,0.071,0.150,7.086
2019-04-14 17:00,2019-04-14 18:00,0.259,0.019,0.084,6.387
2019-04-14 18:00,2019-04-14 19:00,0.023,0,0.024,4.622
2019-04-14 19:00,2019-04-14 20:00,0,0,0,3.117
2019-04-14 20:00,2019-04-14 21:00,0,0,0,2.600
2019-04-14 21:00,2019-04-14 22:00,0,0,0,1.986
2019-04-14 22:00,2019-04-14 23:00,0,0,0,1.583
2019-04-14 23:00,2019-04-15 00:00,0,0,0,1.343
2019-04-15 00:00,2019-04-15 01:00,0,0,0,1.480
2019-04-15 01:00,2019-04-15 02:00,0,0,0,1.857
2019-04-15 02:00,2019-04-15 03:00,0,0,0,2.147
2019-04-15 03:00,2019-04-15 04:00,0,0,0,2.454
2019-04-15 04:00,2019-04-15 05:00,0,0,0,3.056
2019-04-15 05:00,2019-04-15 06:00,0,0,0.015,3.188
2019-04-15 06:00,2019-04-15 07:00,0.268,0.030,0.075,4.359
2019-04-15 07:00,2019-04-15 08:00,0.779,0.152,0.114,6.222
2019-04-15 08:00,2019-04-15 09:00,1.487,0.397,0.112,8.097
2019-04-15 09:00,2019-04-15 10:00,2.050,0.620,0.108,9.568
2019-04-15 10:00,2019-04-15 11:00,2.393,0.767,0.109,10.764
2019-04-15 11:00,2019-04-15 12:00,2.612,0.875,0.105,11.808
2019-04-15 12:00,2019-04-15 13:00,2.612,0.879,0.107,12.599
2019-04-15 13:00,2019-04-15 14:00,2.388,0.768,0.117,13.000
2019-04-15 14:00,2019-04-15 15:00,1.820,0.495,0.153,12.797
2019-04-15 15:00,2019-04-15 16:00,1.181,0.240,0.170,12.147
2019-04-15 16:00,2019-04-15 17:00,0.714,0.111,0.141,11.242
2019-04-15 17:00,2019-04-15 18:00,0.268,0.022,0.086,9.918
2019-04-15 18:00,2019-04-15 19:00,0.011,0,0.020,8.263
2019-04-15 19:00,2019-04-15 20:00,0,0,0,6.913
2019-04-15 20:00,2019-04-15 21:00,0,0,0,6.136
2019-04-15 21:00,2019-04-15 22:00,0,0,0,5.541
2019-04-15 22:00,2019-04-15 23:00,0,0,0,5.194
2019-04-15 23:00,2019-04-16 00:00,0,0,0,5.173
2019-04-16 00:00,2019-04-16 01:00,0,0,0,5.283
2019-04-16 01:00,2019-04-16 02:00,0,0,0,5.304
2019-04-16 02:00,2019-04-16 03:00,0,0,0,5.273
2019-04-16 03:00,2019-04-16 04:00,0,0,0,5.371
2019-04-16 04:00,2019-04-16 05:00,0,0,0,5.393
2019-04-16 05:00,2019-04-16 06:00,0,0,0.007,5.484
2019-04-16 06:00,2019-04-16 07:00,0.070,0.001,0.040,6.096
2019-04-16 07:00,2019-04-16 08:00,0.241,0.005,0.093,7.100
2019-04-16 08:00,2019-04-16 09:00,0.466,0.013,0.156,8.438
2019-04-16 09:00,2019-04-16 10:00,0.698,0.027,0.218,9.907
2019-04-16 10:00,2019-04-16 11:00,0.830,0.036,0.254,11.207
2019-04-16 11:00,2019-04-16 12:00,0.850,0.035,0.263,12.223
2019-04-16 12:00,2019-04-16 13:00,0.800,0.029,0.253,12.795
2019-04-16 13:00,2019-04-16 14:00,0.716,0.023,0.231,13.024
2019-04-16 14:00,2019-04-16 15:00,0.591,0.017,0.196,12.864
2019-04-16 15:00,2019-04-16 16:00,0.426,0.010,0.149,12.414
2019-04-16 16:00,2019-04-16 17:00,0.277,0.006,0.106,11.704
2019-04-16 17:00,2019-04-16 18:00,0.124,0.002,0.059,10.493
2019-04-16 18:00,2019-04-16 19:00,0.003,0,0.016,8.832
2019-04-16 19:00,2019-04-16 20:00,0,0,0,7.576
2019-04-16 20:00,2019-04-16 21:00,0,0,0,7.019
2019-04-16 21:00,2019-04-16 22:00,0,0,0,6.483
2019-04-16 22:00,2019-04-16 23:00,0,0,0,5.966
2019-04-16 23:00,2019-04-17 00:00,0,0,0,5.559
2019-04-17 00:00,2019-04-17 01:00,0,0,0,5.182
2019-04-17 01:00,2019-04-17 02:00,0,0,0,4.834
2019-04-17 02:00,2019-04-17 03:00,0,0,0,4.546
2019-04-17 03:00,2019-04-17 04:00,0,0,0,4.424
2019-04-17 04:00,2019-04-17 05:00,0,0,0,4.418
2019-04-17 05:00,2019-04-17 06:00,0,0,0.014,4.779
2019-04-17 06:00,2019-04-17 07:00,0.168,0.007,0.066,5.863
2019-04-17 07:00,2019-04-17 08:00,0.687,0.106,0.133,7.456
2019-04-17 08:00,2019-04-17 09:00,1.559,0.431,0.109,9.898
2019-04-17 09:00,2019-04-17 10:00,2.053,0.632,0.108,12.474
2019-04-17 10:00,2019-04-17 11:00,2.360,0.767,0.114,14.660
2019-04-17 11:00,2019-04-17 12:00,2.495,0.832,0.120,16.264
2019-04-17 12:00,2019-04-17 13:00,2.417,0.787,0.134,17.131
2019-04-17 13:00,2019-04-17 14:00,2.194,0.677,0.145,17.486
2019-04-17 14:00,2019-04-17 15:00,1.826,0.514,0.153,17.431
2019-04-17 15:00,2019-04-17 16:00,1.341,0.325,0.153,16.982
2019-04-17 16:00,2019-04-17 17:00,0.790,0.145,0.138,16.047
2019-04-17 17:00,2019-04-17 18:00,0.309,0.031,0.092,14.462
2019-04-17 18:00,2019-04-17 19:00,0.032,0,0.028,12.089
2019-04-17 19:00,2019-04-17 20:00,0,0,0,10.185
2019-04-17 20:00,2019-04-17 21:00,0,0,0,9.009
2019-04-17 21:00,2019-04-17 22:00,0,0,0,8.033
2019-04-17 22:00,2019-04-17 23:00,0,0,0,7.458
2019-04-17 23:00,2019-04-18 00:00,0,0,0,7.241
2019-04-18 00:00,2019-04-18 01:00,0,0,0,7.097
2019-04-18 01:00,2019-04-18 02:00,0,0,0,6.944
2019-04-18 02:00,2019-04-18 03:00,0,0,0,6.803
2019-04-18 03:00,2019-04-18 04:00,0,0,0,6.562
2019-04-18 04:00,2019-04-18 05:00,0,0,0,6.435
2019-04-18 05:00,2019-04-18 06:00,0,0,0.011,6.527
2019-04-18 06:00,2019-04-18 07:00,0.127,0.003,0.058,7.170
2019-04-18 07:00,2019-04-18 08:00,0.466,0.031,0.139,8.715
2019-04-18 08:00,2019-04-18 09:00,1.003,0.145,0.203,11.140
2019-04-18 09:00,2019-04-18 10:00,1.369,0.247,0.233,13.631
2019-04-18 10:00,2019-04-18 11:00,1.690,0.360,0.247,15.611
2019-04-18 11:00,2019-04-18 12:00,1.887,0.441,0.249,16.901
2019-04-18 12:00,2019-04-18 13:00,1.835,0.413,0.258,17.633
2019-04-18 13:00,2019-04-18 14:00,1.645,0.337,0.260,17.968
2019-04-18 14:00,2019-04-18 15:00,1.317,0.222,0.249,17.870
2019-04-18 15:00,2019-04-18 16:00,0.926,0.116,0.215,17.379
2019-04-18 16:00,2019-04-18 17:00,0.546,0.045,0.157,16.365
2019-04-18 17:00,2019-04-18 18:00,0.238,0.011,0.088,14.731
2019-04-18 18:00,2019-04-18 19:00,0.028,0,0.027,12.515
2019-04-18 19:00,2019-04-18 20:00,0,0,0,10.582
2019-04-18 20:00,2019-04-18 21:00,0,0,0,9.519
2019-04-18 21:00,2019-04-18 22:00,0,0,0,8.298
2019-04-18 22:00,2019-04-18 23:00,0,0,0,7.226
2019-04-18 23:00,2019-04-19 00:00,0,0,0,6.416
2019-04-19 00:00,2019-04-19 01:00,0,0,0,5.773
2019-04-19 01:00,2019-04-19 02:00,0,0,0,5.468
2019-04-19 02:00,2019-04-19 03:00,0,0,0,5.624
2019-04-19 03:00,2019-04-19 04:00,0,0,0,5.799
2019-04-19 04:00,2019-04-19 05:00,0,0,0,5.951
2019-04-19 05:00,2019-04-19 06:00,0.005,0,0.017,6.403
2019-04-19 06:00,2019-04-19 07:00,0.205,0.012,0.074,7.522
2019-04-19 07:00,2019-04-19 08:00,0.804,0.157,0.122,9.196
2019-04-19 08:00,2019-04-19 09:00,1.470,0.397,0.117,12.136
2019-04-19 09:00,2019-04-19 10:00,1.977,0.604,0.115,14.872
2019-04-19 10:00,2019-04-19 11:00,2.317,0.762,0.114,17.258
2019-04-19 11:00,2019-04-19 12:00,2.495,0.854,0.113,18.714
2019-04-19 12:00,2019-04-19 13:00,2.475,0.845,0.117,19.517
2019-04-19 13:00,2019-04-19 14:00,2.267,0.742,0.125,19.896
2019-04-19 14:00,2019-04-19 15:00,1.913,0.581,0.131,19.914
2019-04-19 15:00,2019-04-19 16:00,1.465,0.405,0.126,19.550
2019-04-19 16:00,2019-04-19 17:00,0.956,0.235,0.108,18.697
2019-04-19 17:00,2019-04-19 18:00,0.429,0.084,0.079,16.888
2019-04-19 18:00,2019-04-19 19:00,0.049,0,0.035,13.301
2019-04-19 19:00,2019-04-19 20:00,0,0,0,10.545
2019-04-19 20:00,2019-04-19 21:00,0,0,0,9.276
2019-04-19 21:00,2019-04-19 22:00,0,0,0,8.134
2019-04-19 22:00,2019-04-19 23:00,0,0,0,7.164
2019-04-19 23:00,2019-04-20 00:00,0,0,0,6.456
2019-04-20 00:00,2019-04-20 01:00,0,0,0,5.983
2019-04-20 01:00,2019-04-20 02:00,0,0,0,5.464
2019-04-20 02:00,2019-04-20 03:00,0,0,0,5.068
2019-04-20 03:00,2019-04-20 04:00,0,0,0,4.671
2019-04-20 04:00,2019-04-20 05:00,0,0,0,4.275
2019-04-20 05:00,2019-04-20 06:00,0.025,0,0.025,4.624
2019-04-20 06:00,2019-04-20 07:00,0.373,0.072,0.067,7.365
2019-04-20 07:00,2019-04-20 08:00,1.050,0.286,0.074,9.398
2019-04-20 08:00,2019-04-20 09:00,1.690,0.517,0.079,12.006
2019-04-20 09:00,2019-04-20 10:00,2.128,0.699,0.087,15.885
2019-04-20 10:00,2019-04-20 11:00,2.428,0.839,0.092,18.216
2019-04-20 11:00,2019-04-20 12:00,2.578,0.915,0.095,19.306
2019-04-20 12:00,2019-04-20 13:00,2.571,0.914,0.097,20.065
2019-04-20 13:00,2019-04-20 14:00,2.418,0.844,0.097,20.524
2019-04-20 14:00,2019-04-20 15:00,2.117,0.709,0.094,20.652
2019-04-20 15:00,2019-04-20 16:00,1.655,0.519,0.090,20.473
2019-04-20 16:00,2019-04-20 17:00,1.074,0.304,0.083,19.939
2019-04-20 17:00,2019-04-20 18:00,0.452,0.101,0.071,18.405
2019-04-20 18:00,2019-04-20 19:00,0.051,0,0.036,14.630
2019-04-20 19:00,2019-04-20 20:00,0,0,0,11.771
2019-04-20 20:00,2019-04-20 21:00,0,0,0,10.394
2019-04-20 21:00,2019-04-20 22:00,0,0,0,9.287
2019-04-20 22:00,2019-04-20 23:00,0,0,0,8.302
2019-04-20 23:00,2019-04-21 00:00,0,0,0,7.402
2019-04-21 00:00,2019-04-21 01:00,0,0,0,6.664
2019-04-21 01:00,2019-04-21 02:00,0,0,0,6.161
2019-04-21 02:00,2019-04-21 03:00,0,0,0,5.853
2019-04-21 03:00,2019-04-21 04:00,0,0,0,5.593
2019-04-21 04:00,2019-04-21 05:00,0,0,0,5.344
2019-04-21 05:00,2019-04-21 06:00,0.028,0,0.026,5.579
2019-04-21 06:00,2019-04-21 07:00,0.404,0.090,0.060,8.145
2019-04-21 07:00,2019-04-21 08:00,1.073,0.300,0.070,10.195
2019-04-21 08:00,2019-04-21 09:00,1.700,0.526,0.076,12.766
2019-04-21 09:00,2019-04-21 10:00,2.158,0.721,0.082,16.583
2019-04-21 10:00,2019-04-21 11:00,2.462,0.863,0.086,18.523
2019-04-21 11:00,2019-04-21 12:00,2.613,0.938,0.090,19.408
2019-04-21 12:00,2019-04-21 13:00,2.611,0.940,0.091,20.026
2019-04-21 13:00,2019-04-21 14:00,2.460,0.870,0.090,20.386
2019-04-21 14:00,2019-04-21 15:00,2.156,0.732,0.087,20.482
2019-04-21 15:00,2019-04-21 16:00,1.699,0.543,0.083,20.326
2019-04-21 16:00,2019-04-21 17:00,1.108,0.322,0.077,19.756
2019-04-21 17:00,2019-04-21 18:00,0.470,0.111,0.067,18.345
2019-04-21 18:00,2019-04-21 19:00,0.054,0,0.037,14.672
2019-04-21 19:00,2019-04-21 20:00,0,0,0,11.969
2019-04-21 20:00,2019-04-21 21:00,0,0,0,10.906
2019-04-21 21:00,2019-04-21 22:00,0,0,0,9.876
2019-04-21 22:00,2019-04-21 23:00,0,0,0,8.767
2019-04-21 23:00,2019-04-22 00:00,0,0,0,7.721
2019-04-22 00:00,2019-04-22 01:00,0,0,0,6.731
2019-04-22 01:00,2019-04-22 02:00,0,0,0,5.846
2019-04-22 02:00,2019-04-22 03:00,0,0,0,5.145
2019-04-22 03:00,2019-04-22 04:00,0,0,0,4.544
2019-04-22 04:00,2019-04-22 05:00,0,0,0,4.002
2019-04-22 05:00,2019-04-22 06:00,0.036,0,0.029,4.525
2019-04-22 06:00,2019-04-22 07:00,0.403,0.080,0.069,7.384
2019-04-22 07:00,2019-04-22 08:00,1.046,0.278,0.081,9.672
2019-04-22 08:00,2019-04-22 09:00,1.653,0.494,0.089,12.666
2019-04-22 09:00,2019-04-22 10:00,2.063,0.658,0.102,16.119
2019-04-22 10:00,2019-04-22 11:00,2.331,0.776,0.112,18.357
2019-04-22 11:00,2019-04-22 12:00,2.397,0.797,0.129,19.740
2019-04-22 12:00,2019-04-22 13:00,2.267,0.719,0.151,20.484
2019-04-22 13:00,2019-04-22 14:00,2.103,0.644,0.154,20.818
2019-04-22 14:00,2019-04-22 15:00,1.874,0.558,0.141,20.819
2019-04-22 15:00,2019-04-22 16:00,1.439,0.390,0.134,20.399
2019-04-22 16:00,2019-04-22 17:00,0.942,0.223,0.117,19.457
2019-04-22 17:00,2019-04-22 18:00,0.424,0.073,0.089,17.627
2019-04-22 18:00,2019-04-22 19:00,0.060,0,0.039,14.870
2019-04-22 19:00,2019-04-22 20:00,0,0,0.001,12.800
2019-04-22 20:00,2019-04-22 21:00,0,0,0,11.872
2019-04-22 21:00,2019-04-22 22:00,0,0,0,10.928
2019-04-22 22:00,2019-04-22 23:00,0,0,0,10.096
2019-04-22 23:00,2019-04-23 00:00,0,0,0,9.497
2019-04-23 00:00,2019-04-23 01:00,0,0,0,9.025
2019-04-23 01:00,2019-04-23 02:00,0,0,0,8.562
2019-04-23 02:00,2019-04-23 03:00,0,0,0,8.148
2019-04-23 03:00,2019-04-23 04:00,0,0,0,7.718
2019-04-23 04:00,2019-04-23 05:00,0,0,0,7.212
2019-04-23 05:00,2019-04-23 06:00,0.034,0,0.029,7.780
2019-04-23 06:00,2019-04-23 07:00,0.306,0.028,0.091,9.081
2019-04-23 07:00,2019-04-23 08:00,0.871,0.177,0.126,10.867
2019-04-23 08:00,2019-04-23 09:00,1.445,0.371,0.135,13.019
2019-04-23 09:00,2019-04-23 10:00,1.873,0.528,0.148,14.906
2019-04-23 10:00,2019-04-23 11:00,2.103,0.610,0.168,16.407
2019-04-23 11:00,2019-04-23 12:00,2.149,0.613,0.189,17.503
2019-04-23 12:00,2019-04-23 13:00,2.181,0.631,0.189,18.204
2019-04-23 13:00,2019-04-23 14:00,1.972,0.534,0.197,18.420
2019-04-23 14:00,2019-04-23 15:00,1.693,0.424,0.193,18.259
2019-04-23 15:00,2019-04-23 16:00,1.198,0.236,0.192,17.627
2019-04-23 16:00,2019-04-23 17:00,0.701,0.092,0.162,16.548
2019-04-23 17:00,2019-04-23 18:00,0.307,0.021,0.102,15.015
2019-04-23 18:00,2019-04-23 19:00,0.048,0,0.035,12.936
2019-04-23 19:00,2019-04-23 20:00,0,0,0.001,10.933
2019-04-23 20:00,2019-04-23 21:00,0,0,0,9.710
2019-04-23 21:00,2019-04-23 22:00,0,0,0,8.694
2019-04-23 22:00,2019-04-23 23:00,0,0,0,8.080
2019-04-23 23:00,2019-04-24 00:00,0,0,0,7.843
2019-04-24 00:00,2019-04-24 01:00,0,0,0,7.562
2019-04-24 01:00,2019-04-24 02:00,0,0,0,7.329
2019-04-24 02:00,2019-04-24 03:00,0,0,0,7.233
2019-04-24 03:00,2019-04-24 04:00,0,0,0,7.177
2019-04-24 04:00,2019-04-24 05:00,0,0,0,7.091
2019-04-24 05:00,2019-04-24 06:00,0.008,0,0.018,7.147
2019-04-24 06:00,2019-04-24 07:00,0.173,0.004,0.072,7.755
2019-04-24 07:00,2019-04-24 08:00,0.597,0.052,0.159,9.272
2019-04-24 08:00,2019-04-24 09:00,1.292,0.261,0.187,11.498
2019-04-24 09:00,2019-04-24 10:00,1.741,0.427,0.195,14.120
2019-04-24 10:00,2019-04-24 11:00,2.011,0.532,0.208,16.723
2019-04-24 11:00,2019-04-24 12:00,1.992,0.493,0.246,18.385
2019-04-24 12:00,2019-04-24 13:00,1.672,0.305,0.305,18.893
2019-04-24 13:00,2019-04-24 14:00,0.851,0.047,0.259,17.973
2019-04-24 14:00,2019-04-24 15:00,0.529,0.015,0.181,16.485
2019-04-24 15:00,2019-04-24 16:00,0.521,0.018,0.174,15.068
2019-04-24 16:00,2019-04-24 17:00,0.493,0.025,0.157,13.632
2019-04-24 17:00,2019-04-24 18:00,0.272,0.011,0.099,12.540
2019-04-24 18:00,2019-04-24 19:00,0.059,0,0.038,11.497
2019-04-24 19:00,2019-04-24 20:00,0,0,0.001,10.065
2019-04-24 20:00,2019-04-24 21:00,0,0,0,9.260
2019-04-24 21:00,2019-04-24 22:00,0,0,0,8.664
2019-04-24 22:00,2019-04-24 23:00,0,0,0,8.153
2019-04-24 23:00,2019-04-25 00:00,0,0,0,7.538
2019-04-25 00:00,2019-04-25 01:00,0,0,0,7.060
2019-04-25 01:00,2019-04-25 02:00,0,0,0,6.807
2019-04-25 02:00,2019-04-25 03:00,0,0,0,6.774
2019-04-25 03:00,2019-04-25 04:00,0,0,0,6.454
2019-04-25 04:00,2019-04-25 05:00,0,0,0,6.693
2019-04-25 05:00,2019-04-25 06:00,0.011,0,0.020,7.115
2019-04-25 06:00,2019-04-25 07:00,0.134,0.002,0.061,8.211
2019-04-25 07:00,2019-04-25 08:00,0.374,0.013,0.128,9.503
2019-04-25 08:00,2019-04-25 09:00,0.719,0.045,0.208,10.839
2019-04-25 09:00,2019-04-25 10:00,1.008,0.089,0.261,11.897
2019-04-25 10:00,2019-04-25 11:00,1.477,0.224,0.294,12.938
2019-04-25 11:00,2019-04-25 12:00,2.126,0.532,0.245,14.138
2019-04-25 12:00,2019-04-25 13:00,1.844,0.378,0.286,14.570
2019-04-25 13:00,2019-04-25 14:00,1.420,0.197,0.304,14.352
2019-04-25 14:00,2019-04-25 15:00,1.130,0.117,0.279,13.927
2019-04-25 15:00,2019-04-25 16:00,0.714,0.042,0.212,13.283
2019-04-25 16:00,2019-04-25 17:00,0.411,0.015,0.140,12.619
2019-04-25 17:00,2019-04-25 18:00,0.266,0.009,0.099,11.869
2019-04-25 18:00,2019-04-25 19:00,0.057,0,0.037,10.617
2019-04-25 19:00,2019-04-25 20:00,0,0,0.001,9.136
2019-04-25 20:00,2019-04-25 21:00,0,0,0,8.353
2019-04-25 21:00,2019-04-25 22:00,0,0,0,7.840
2019-04-25 22:00,2019-04-25 23:00,0,0,0,7.433
2019-04-25 23:00,2019-04-26 00:00,0,0,0,7.058
2019-04-26 00:00,2019-04-26 01:00,0,0,0,6.760
2019-04-26 01:00,2019-04-26 02:00,0,0,0,6.629
2019-04-26 02:00,2019-04-26 03:00,0,0,0,6.306
2019-04-26 03:00,2019-04-26 04:00,0,0,0,5.913
2019-04-26 04:00,2019-04-26 05:00,0,0,0,5.700
2019-04-26 05:00,2019-04-26 06:00,0.005,0,0.017,5.575
2019-04-26 06:00,2019-04-26 07:00,0.125,0.002,0.058,6.208
2019-04-26 07:00,2019-04-26 08:00,0.909,0.162,0.149,7.929
2019-04-26 08:00,2019-04-26 09:00,1.592,0.418,0.136,10.315
2019-04-26 09:00,2019-04-26 10:00,1.860,0.482,0.180,12.174
2019-04-26 10:00,2019-04-26 11:00,1.761,0.363,0.263,13.190
2019-04-26 11:00,2019-04-26 12:00,1.359,0.160,0.316,13.521
2019-04-26 12:00,2019-04-26 13:00,1.122,0.087,0.305,13.563
2019-04-26 13:00,2019-04-26 14:00,0.985,0.064,0.281,13.356
2019-04-26 14:00,2019-04-26 15:00,0.933,0.067,0.260,13.096
2019-04-26 15:00,2019-04-26 16:00,0.902,0.083,0.233,12.917
2019-04-26 16:00,2019-04-26 17:00,0.608,0.042,0.176,12.497
2019-04-26 17:00,2019-04-26 18:00,0.146,0.003,0.066,11.578
2019-04-26 18:00,2019-04-26 19:00,0.045,0,0.033,10.543
2019-04-26 19:00,2019-04-26 20:00,0,0,0.001,9.241
2019-04-26 20:00,2019-04-26 21:00,0,0,0,8.494
2019-04-26 21:00,2019-04-26 22:00,0,0,0,7.987
2019-04-26 22:00,2019-04-26 23:00,0,0,0,7.753
2019-04-26 23:00,2019-04-27 00:00,0,0,0,7.703
2019-04-27 00:00,2019-04-27 01:00,0,0,0,7.026
2019-04-27 01:00,2019-04-27 02:00,0,0,0,6.177
2019-04-27 02:00,2019-04-27 03:00,0,0,0,5.847
2019-04-27 03:00,2019-04-27 04:00,0,0,0,5.826
2019-04-27 04:00,2019-04-27 05:00,0,0,0,5.802
2019-04-27 05:00,2019-04-27 06:00,0,0,0.014,5.726
2019-04-27 06:00,2019-04-27 07:00,0.091,0.001,0.048,5.848
2019-04-27 07:00,2019-04-27 08:00,0.210,0.003,0.085,6.321
2019-04-27 08:00,2019-04-27 09:00,0.367,0.006,0.131,6.893
2019-04-27 09:00,2019-04-27 10:00,0.557,0.012,0.185,7.312
2019-04-27 10:00,2019-04-27 11:00,0.777,0.024,0.244,7.834
2019-04-27 11:00,2019-04-27 12:00,1.000,0.046,0.296,8.374
2019-04-27 12:00,2019-04-27 13:00,1.113,0.065,0.316,8.653
2019-04-27 13:00,2019-04-27 14:00,1.171,0.084,0.317,8.858
2019-04-27 14:00,2019-04-27 15:00,1.051,0.072,0.288,8.900
2019-04-27 15:00,2019-04-27 16:00,0.646,0.023,0.204,8.432
2019-04-27 16:00,2019-04-27 17:00,0.293,0.005,0.110,7.625
2019-04-27 17:00,2019-04-27 18:00,0.123,0.001,0.058,7.078
2019-04-27 18:00,2019-04-27 19:00,0.005,0,0.017,6.636
2019-04-27 19:00,2019-04-27 20:00,0,0,0.001,6.299
2019-04-27 20:00,2019-04-27 21:00,0,0,0,6.152
2019-04-27 21:00,2019-04-27 22:00,0,0,0,6.157
2019-04-27 22:00,2019-04-27 23:00,0,0,0,6.223
2019-04-27 23:00,2019-04-28 00:00,0,0,0,6.222
2019-04-28 00:00,2019-04-28 01:00,0,0,0,6.185
2019-04-28 01:00,2019-04-28 02:00,0,0,0,6.177
2019-04-28 02:00,2019-04-28 03:00,0,0,0,6.229
2019-04-28 03:00,2019-04-28 04:00,0,0,0,6.052
2019-04-28 04:00,2019-04-28 05:00,0,0,0.001,5.883
2019-04-28 05:00,2019-04-28 06:00,0.036,0,0.029,6.145
2019-04-28 06:00,2019-04-28 07:00,0.204,0.007,0.079,6.710
2019-04-28 07:00,2019-04-28 08:00,0.716,0.090,0.159,7.677
2019-04-28 08:00,2019-04-28 09:00,1.358,0.299,0.168,9.164
2019-04-28 09:00,2019-04-28 10:00,1.888,0.508,0.159,10.674
2019-04-28 10:00,2019-04-28 11:00,2.345,0.722,0.140,11.985
2019-04-28 11:00,2019-04-28 12:00,2.529,0.813,0.136,13.112
2019-04-28 12:00,2019-04-28 13:00,2.517,0.809,0.140,13.993
2019-04-28 13:00,2019-04-28 14:00,2.253,0.674,0.160,14.503
2019-04-28 14:00,2019-04-28 15:00,1.770,0.444,0.190,14.583
2019-04-28 15:00,2019-04-28 16:00,1.272,0.252,0.195,14.373
2019-04-28 16:00,2019-04-28 17:00,0.727,0.087,0.171,13.787
2019-04-28 17:00,2019-04-28 18:00,0.285,0.013,0.101,12.852
2019-04-28 18:00,2019-04-28 19:00,0.079,0,0.045,11.244
2019-04-28 19:00,2019-04-28 20:00,0,0,0.003,8.648
2019-04-28 20:00,2019-04-28 21:00,0,0,0,7.296
2019-04-28 21:00,2019-04-28 22:00,0,0,0,6.312
2019-04-28 22:00,2019-04-28 23:00,0,0,0,5.519
2019-04-28 23:00,2019-04-29 00:00,0,0,0,5.070
2019-04-29 00:00,2019-04-29 01:00,0,0,0,5.195
2019-04-29 01:00,2019-04-29 02:00,0,0,0,5.407
2019-04-29 02:00,2019-04-29 03:00,0,0,0,5.372
2019-04-29 03:00,2019-04-29 04:00,0,0,0,5.184
2019-04-29 04:00,2019-04-29 05:00,0,0,0,5.033
2019-04-29 05:00,2019-04-29 06:00,0.020,0,0.023,5.190
2019-04-29 06:00,2019-04-29 07:00,0.198,0.006,0.078,6.105
2019-04-29 07:00,2019-04-29 08:00,0.777,0.107,0.161,7.675
2019-04-29 08:00,2019-04-29 09:00,1.373,0.305,0.167,9.527
2019-04-29 09:00,2019-04-29 10:00,2.089,0.618,0.132,11.272
2019-04-29 10:00,2019-04-29 11:00,2.328,0.710,0.146,12.501
2019-04-29 11:00,2019-04-29 12:00,2.359,0.700,0.174,13.333
2019-04-29 12:00,2019-04-29 13:00,2.159,0.574,0.217,13.801
2019-04-29 13:00,2019-04-29 14:00,1.750,0.365,0.259,13.901
2019-04-29 14:00,2019-04-29 15:00,1.353,0.214,0.262,13.812
2019-04-29 15:00,2019-04-29 16:00,0.943,0.104,0.227,13.551
2019-04-29 16:00,2019-04-29 17:00,0.597,0.046,0.170,13.149
2019-04-29 17:00,2019-04-29 18:00,0.343,0.020,0.113,12.562
2019-04-29 18:00,2019-04-29 19:00,0.094,0,0.051,11.237
2019-04-29 19:00,2019-04-29 20:00,0,0,0.003,9.239
2019-04-29 20:00,2019-04-29 21:00,0,0,0,8.414
2019-04-29 21:00,2019-04-29 22:00,0,0,0,7.652
2019-04-29 22:00,2019-04-29 23:00,0,0,0,6.851
2019-04-29 23:00,2019-04-30 00:00,0,0,0,6.115
2019-04-30 00:00,2019-04-30 01:00,0,0,0,5.627
2019-04-30 01:00,2019-04-30 02:00,0,0,0,5.539
2019-04-30 02:00,2019-04-30 03:00,0,0,0,5.634
2019-04-30 03:00,2019-04-30 04:00,0,0,0,5.556
2019-04-30 04:00,2019-04-30 05:00,0,0,0.001,5.340
2019-04-30 05:00,2019-04-30 06:00,0.054,0,0.036,5.973
2019-04-30 06:00,2019-04-30 07:00,0.312,0.022,0.098,6.977
2019-04-30 07:00,2019-04-30 08:00,0.872,0.165,0.135,8.906
2019-04-30 08:00,2019-04-30 09:00,1.615,0.452,0.113,11.453
